simulation_id,node_id,node_type,value_initial,value_final,value_max,value_min,value_mean,rate_final
66,pendiente_grado,administrative_state,0.0,169.0,845.0,0.0,463.2295081967213,0.026459996868639424
66,sin_grado,administrative_state,0.0,682.0,682.0,0.0,396.04918032786884,0.10677939564740879
66,con_derecho,administrative_state,0.0,157.0,601.0,0.0,345.6393442622951,0.024581180522937215
66,con_pia,administrative_state,0.0,42.0,149.0,0.0,74.1639344262295,0.006575857209957727
66,prestacion_efectiva,administrative_state,0.0,2975.0,2975.0,0.0,1564.8360655737704,0.46578988570533897
66,lista_espera,administrative_state,0.0,1507.0,1507.0,0.0,783.7540983606557,0.23594801941443558
66,grado_I,degree,0.0,1742.0,1742.0,0.0,1034.2131147540983,0.3721427045503098
66,grado_II,degree,0.0,1720.0,1720.0,0.0,1010.7213114754098,0.3674428540910062
66,grado_III,degree,0.0,1219.0,1219.0,0.0,723.4590163934427,0.260414441358684
66,teleasistencia,benefit,0.0,887.0,887.0,0.0,473.27868852459017,0.29815126050420165
66,ayuda_domicilio,benefit,0.0,646.0,646.0,0.0,340.4590163934426,0.21714285714285714
66,atencion_residencial,benefit,0.0,344.0,344.0,0.0,181.0655737704918,0.11563025210084034
66,cuidados_familiares,benefit,0.0,1098.0,1098.0,0.0,570.0327868852459,0.36907563025210083
67,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
67,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
67,no_solicitantes,administrative_state,6387.0,838.0,6387.0,838.0,2743.5081967213114,0.1312040081415375
67,pendiente_grado,administrative_state,0.0,225.0,885.0,0.0,496.1803278688525,0.035227806481916396
67,sin_grado,administrative_state,0.0,1019.0,1019.0,0.0,603.9016393442623,0.15954282135587913
67,con_derecho,administrative_state,0.0,158.0,601.0,0.0,333.327868852459,0.024737748551745733
67,con_pia,administrative_state,0.0,38.0,125.0,0.0,67.98360655737704,0.005949585094723657
67,prestacion_efectiva,administrative_state,0.0,2907.0,2907.0,0.0,1517.311475409836,0.4551432597463598
67,lista_espera,administrative_state,0.0,1202.0,1202.0,0.0,624.7868852459017,0.1881947706278378
67,grado_I,degree,0.0,1591.0,1591.0,0.0,939.1311475409836,0.36957026713124275
67,grado_II,degree,0.0,1610.0,1610.0,0.0,947.2295081967213,0.37398373983739835
67,grado_III,degree,0.0,1104.0,1104.0,0.0,657.0491803278688,0.2564459930313589
67,teleasistencia,benefit,0.0,953.0,953.0,0.0,496.5245901639344,0.3278293773649811
67,ayuda_domicilio,benefit,0.0,584.0,584.0,0.0,301.0655737704918,0.20089439284485724
67,atencion_residencial,benefit,0.0,269.0,269.0,0.0,146.9672131147541,0.09253525971792226
67,cuidados_familiares,benefit,0.0,1101.0,1101.0,0.0,572.7540983606557,0.37874097007223945
68,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
68,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
68,no_solicitantes,administrative_state,6387.0,605.0,6387.0,605.0,2449.27868852459,0.09472365742915297
68,pendiente_grado,administrative_state,0.0,187.0,1006.0,0.0,528.0491803278688,0.029278221387192736
68,sin_grado,administrative_state,0.0,837.0,837.0,0.0,503.6885245901639,0.13104744011272898
68,con_derecho,administrative_state,0.0,133.0,662.0,0.0,371.5081967213115,0.020823547831532802
68,con_pia,administrative_state,0.0,38.0,143.0,0.0,75.81967213114754,0.005949585094723657
68,prestacion_efectiva,administrative_state,0.0,3186.0,3186.0,0.0,1705.950819672131,0.49882573978393613
68,lista_espera,administrative_state,0.0,1401.0,1401.0,0.0,752.7049180327868,0.21935180836073273
68,grado_I,degree,0.0,1657.0,1657.0,0.0,1010.0491803278688,0.34825556956704495
68,grado_II,degree,0.0,1845.0,1845.0,0.0,1130.688524590164,0.38776796973518285
68,grado_III,degree,0.0,1256.0,1256.0,0.0,765.2459016393443,0.2639764606977722
68,teleasistencia,benefit,0.0,965.0,965.0,0.0,513.983606557377,0.30288763339610797
68,ayuda_domicilio,benefit,0.0,641.0,641.0,0.0,334.8688524590164,0.20119271814187067
68,atencion_residencial,benefit,0.0,296.0,296.0,0.0,162.45901639344262,0.09290646578782172
68,cuidados_familiares,benefit,0.0,1284.0,1284.0,0.0,694.639344262295,0.4030131826741996
69,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
69,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
69,no_solicitantes,administrative_state,6387.0,671.0,6387.0,671.0,2526.1475409836066,0.1050571473305151
69,pendiente_grado,administrative_state,0.0,200.0,989.0,0.0,540.5081967213115,0.03131360576170346
69,sin_grado,administrative_state,0.0,696.0,696.0,0.0,425.42622950819674,0.10897134805072804
69,con_derecho,administrative_state,0.0,139.0,577.0,0.0,353.0327868852459,0.021762956004383906
69,con_pia,administrative_state,0.0,40.0,150.0,0.0,76.73770491803279,0.006262721152340692
69,prestacion_efectiva,administrative_state,0.0,3207.0,3207.0,0.0,1705.2459016393443,0.502113668388915
69,lista_espera,administrative_state,0.0,1434.0,1434.0,0.0,759.9016393442623,0.22451855331141382
69,grado_I,degree,0.0,1852.0,1852.0,0.0,1118.983606557377,0.38423236514522824
69,grado_II,degree,0.0,1707.0,1707.0,0.0,1020.2131147540983,0.354149377593361
69,grado_III,degree,0.0,1261.0,1261.0,0.0,755.7213114754098,0.2616182572614108
69,teleasistencia,benefit,0.0,997.0,997.0,0.0,523.4098360655738,0.31088244465232306
69,ayuda_domicilio,benefit,0.0,665.0,665.0,0.0,357.344262295082,0.20735890240099783
69,atencion_residencial,benefit,0.0,377.0,377.0,0.0,195.9016393442623,0.11755534767695666
69,cuidados_familiares,benefit,0.0,1168.0,1168.0,0.0,628.5901639344262,0.3642033052697225
70,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
70,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
70,no_solicitantes,administrative_state,6387.0,741.0,6387.0,741.0,2638.9836065573772,0.11601690934711131
70,pendiente_grado,administrative_state,0.0,167.0,856.0,0.0,490.6393442622951,0.02614686081102239
70,sin_grado,administrative_state,0.0,1002.0,1002.0,0.0,589.1147540983607,0.15688116486613435
70,con_derecho,administrative_state,0.0,140.0,531.0,0.0,309.95081967213116,0.021919524033192424
70,con_pia,administrative_state,0.0,22.0,129.0,0.0,71.09836065573771,0.0034444966337873807
70,prestacion_efectiva,administrative_state,0.0,3288.0,3288.0,0.0,1742.7540983606557,0.5147956787224048
70,lista_espera,administrative_state,0.0,1027.0,1027.0,0.0,544.4590163934427,0.16079536558634727
70,grado_I,degree,0.0,1719.0,1719.0,0.0,1017.016393442623,0.38396247487156576
70,grado_II,degree,0.0,1638.0,1638.0,0.0,979.5573770491803,0.3658700022336386
70,grado_III,degree,0.0,1120.0,1120.0,0.0,671.688524590164,0.2501675228947956
70,teleasistencia,benefit,0.0,986.0,986.0,0.0,523.5737704918033,0.29987834549878345
70,ayuda_domicilio,benefit,0.0,664.0,664.0,0.0,348.2295081967213,0.20194647201946472
70,atencion_residencial,benefit,0.0,381.0,381.0,0.0,204.40983606557376,0.11587591240875912
70,cuidados_familiares,benefit,0.0,1257.0,1257.0,0.0,666.5409836065573,0.3822992700729927
71,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
71,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
71,no_solicitantes,administrative_state,6387.0,915.0,6387.0,915.0,2845.6721311475408,0.14325974635979333
71,pendiente_grado,administrative_state,0.0,197.0,773.0,0.0,454.9344262295082,0.03084390167527791
71,sin_grado,administrative_state,0.0,867.0,867.0,0.0,513.0,0.1357444809769845
71,con_derecho,administrative_state,0.0,174.0,556.0,0.0,353.9016393442623,0.02724283701268201
71,con_pia,administrative_state,0.0,35.0,135.0,0.0,69.40983606557377,0.005479881008298106
71,prestacion_efectiva,administrative_state,0.0,2956.0,2956.0,0.0,1507.639344262295,0.46281509315797714
71,lista_espera,administrative_state,0.0,1243.0,1243.0,0.0,642.4426229508197,0.194614059808987
71,grado_I,degree,0.0,1411.0,1411.0,0.0,834.1475409836065,0.32009981851179675
71,grado_II,degree,0.0,1726.0,1726.0,0.0,995.2786885245902,0.3915607985480944
71,grado_III,degree,0.0,1271.0,1271.0,0.0,743.9672131147541,0.2883393829401089
71,teleasistencia,benefit,0.0,859.0,859.0,0.0,438.655737704918,0.290595399188092
71,ayuda_domicilio,benefit,0.0,666.0,666.0,0.0,345.9836065573771,0.2253044654939107
71,atencion_residencial,benefit,0.0,354.0,354.0,0.0,177.47540983606558,0.11975642760487144
71,cuidados_familiares,benefit,0.0,1077.0,1077.0,0.0,545.5245901639345,0.36434370771312585
72,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
72,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
72,no_solicitantes,administrative_state,6387.0,851.0,6387.0,851.0,2767.4918032786886,0.13323939251604822
72,pendiente_grado,administrative_state,0.0,198.0,883.0,0.0,523.1639344262295,0.031000469704086424
72,sin_grado,administrative_state,0.0,877.0,877.0,0.0,516.1475409836065,0.13731016126506967
72,con_derecho,administrative_state,0.0,172.0,569.0,0.0,338.9672131147541,0.026929700955064976
72,con_pia,administrative_state,0.0,40.0,133.0,0.0,70.31147540983606,0.006262721152340692
72,prestacion_efectiva,administrative_state,0.0,2972.0,2972.0,0.0,1524.2131147540983,0.4653201816189134
72,lista_espera,administrative_state,0.0,1277.0,1277.0,0.0,646.7049180327868,0.1999373727884766
72,grado_I,degree,0.0,1486.0,1486.0,0.0,877.7377049180328,0.33310916834790405
72,grado_II,degree,0.0,1789.0,1789.0,0.0,1014.7377049180328,0.4010311589329747
72,grado_III,degree,0.0,1186.0,1186.0,0.0,687.7213114754098,0.26585967271912125
72,teleasistencia,benefit,0.0,866.0,866.0,0.0,444.5081967213115,0.2913862718707941
72,ayuda_domicilio,benefit,0.0,548.0,548.0,0.0,282.37704918032784,0.18438761776581428
72,atencion_residencial,benefit,0.0,352.0,352.0,0.0,179.14754098360655,0.11843876177658143
72,cuidados_familiares,benefit,0.0,1206.0,1206.0,0.0,618.1803278688525,0.4057873485868102
73,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
73,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
73,no_solicitantes,administrative_state,6387.0,621.0,6387.0,621.0,2482.590163934426,0.09722874589008924
73,pendiente_grado,administrative_state,0.0,179.0,997.0,0.0,553.2131147540983,0.028025677156724597
73,sin_grado,administrative_state,0.0,1450.0,1450.0,0.0,864.0327868852459,0.2270236417723501
73,con_derecho,administrative_state,0.0,150.0,554.0,0.0,320.0983606557377,0.023485204321277594
73,con_pia,administrative_state,0.0,24.0,131.0,0.0,65.36065573770492,0.0037576326914044154
73,prestacion_efectiva,administrative_state,0.0,2898.0,2898.0,0.0,1540.344262295082,0.45373414748708313
73,lista_espera,administrative_state,0.0,1065.0,1065.0,0.0,561.360655737705,0.16674495068107092
73,grado_I,degree,0.0,1505.0,1505.0,0.0,904.2786885245902,0.3637901861252115
73,grado_II,degree,0.0,1598.0,1598.0,0.0,963.5901639344262,0.38627024413826444
73,grado_III,degree,0.0,1034.0,1034.0,0.0,619.2950819672132,0.24993956973652406
73,teleasistencia,benefit,0.0,924.0,924.0,0.0,496.3114754098361,0.3188405797101449
73,ayuda_domicilio,benefit,0.0,631.0,631.0,0.0,333.9344262295082,0.21773636991028295
73,atencion_residencial,benefit,0.0,305.0,305.0,0.0,160.95081967213116,0.10524499654934437
73,cuidados_familiares,benefit,0.0,1038.0,1038.0,0.0,549.1475409836065,0.3581780538302277
74,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
74,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
74,no_solicitantes,administrative_state,6387.0,658.0,6387.0,658.0,2566.3934426229507,0.10302176295600439
74,pendiente_grado,administrative_state,0.0,177.0,891.0,0.0,507.1639344262295,0.027712541099107563
74,sin_grado,administrative_state,0.0,932.0,932.0,0.0,570.4590163934427,0.1459214028495381
74,con_derecho,administrative_state,0.0,170.0,626.0,0.0,367.73770491803276,0.02661656489744794
74,con_pia,administrative_state,0.0,38.0,146.0,0.0,72.95081967213115,0.005949585094723657
74,prestacion_efectiva,administrative_state,0.0,3162.0,3162.0,0.0,1649.7540983606557,0.4950681070925317
74,lista_espera,administrative_state,0.0,1250.0,1250.0,0.0,652.5409836065573,0.19571003601064663
74,grado_I,degree,0.0,1741.0,1741.0,0.0,1041.639344262295,0.37683982683982686
74,grado_II,degree,0.0,1681.0,1681.0,0.0,992.2295081967213,0.36385281385281387
74,grado_III,degree,0.0,1198.0,1198.0,0.0,709.1147540983607,0.2593073593073593
74,teleasistencia,benefit,0.0,878.0,878.0,0.0,457.9672131147541,0.27767235926628714
74,ayuda_domicilio,benefit,0.0,672.0,672.0,0.0,345.6393442622951,0.2125237191650854
74,atencion_residencial,benefit,0.0,347.0,347.0,0.0,190.11475409836066,0.10974067046173308
74,cuidados_familiares,benefit,0.0,1265.0,1265.0,0.0,656.0327868852459,0.4000632511068944
75,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
75,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
75,no_solicitantes,administrative_state,6387.0,822.0,6387.0,822.0,2741.098360655738,0.1286989196806012
75,pendiente_grado,administrative_state,0.0,226.0,915.0,0.0,540.0327868852459,0.03538437451072491
75,sin_grado,administrative_state,0.0,1179.0,1179.0,0.0,675.983606557377,0.1845937059652419
75,con_derecho,administrative_state,0.0,143.0,515.0,0.0,321.8032786885246,0.022389228119617972
75,con_pia,administrative_state,0.0,35.0,130.0,0.0,65.85245901639344,0.005479881008298106
75,prestacion_efectiva,administrative_state,0.0,2683.0,2683.0,0.0,1380.0,0.42007202129325194
75,lista_espera,administrative_state,0.0,1299.0,1299.0,0.0,662.2295081967213,0.20338186942226397
75,grado_I,degree,0.0,1428.0,1428.0,0.0,838.7049180327868,0.34326923076923077
75,grado_II,degree,0.0,1610.0,1610.0,0.0,936.7540983606557,0.3870192307692308
75,grado_III,degree,0.0,1122.0,1122.0,0.0,654.4262295081967,0.26971153846153845
75,teleasistencia,benefit,0.0,791.0,791.0,0.0,408.1639344262295,0.29481923220275813
75,ayuda_domicilio,benefit,0.0,607.0,607.0,0.0,306.5245901639344,0.2262392843831532
75,atencion_residencial,benefit,0.0,243.0,243.0,0.0,127.19672131147541,0.09057025717480433
75,cuidados_familiares,benefit,0.0,1042.0,1042.0,0.0,538.1147540983607,0.3883712262392844
76,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
76,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
76,no_solicitantes,administrative_state,6387.0,692.0,6387.0,692.0,2579.4754098360654,0.10834507593549397
76,pendiente_grado,administrative_state,0.0,159.0,959.0,0.0,545.2950819672132,0.02489431658055425
76,sin_grado,administrative_state,0.0,1465.0,1465.0,0.0,874.2622950819672,0.22937216220447784
76,con_derecho,administrative_state,0.0,142.0,542.0,0.0,305.08196721311475,0.022232660090809455
76,con_pia,administrative_state,0.0,28.0,119.0,0.0,64.40983606557377,0.004383904806638484
76,prestacion_efectiva,administrative_state,0.0,2885.0,2885.0,0.0,1504.8852459016393,0.4516987631125724
76,lista_espera,administrative_state,0.0,1016.0,1016.0,0.0,513.5901639344262,0.15907311726945358
76,grado_I,degree,0.0,1383.0,1383.0,0.0,814.1803278688525,0.33971997052321296
76,grado_II,degree,0.0,1624.0,1624.0,0.0,957.9672131147541,0.39891918447555885
76,grado_III,degree,0.0,1064.0,1064.0,0.0,615.8196721311475,0.2613608450012282
76,teleasistencia,benefit,0.0,895.0,895.0,0.0,470.9344262295082,0.31022530329289427
76,ayuda_domicilio,benefit,0.0,630.0,630.0,0.0,331.21311475409834,0.21837088388214904
76,atencion_residencial,benefit,0.0,304.0,304.0,0.0,156.50819672131146,0.10537261698440208
76,cuidados_familiares,benefit,0.0,1056.0,1056.0,0.0,546.2295081967213,0.3660311958405546
77,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
77,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
77,no_solicitantes,administrative_state,6387.0,610.0,6387.0,610.0,2463.5245901639346,0.09550649757319556
77,pendiente_grado,administrative_state,0.0,161.0,988.0,0.0,540.4426229508197,0.025207452638171285
77,sin_grado,administrative_state,0.0,795.0,795.0,0.0,484.5245901639344,0.12447158290277126
77,con_derecho,administrative_state,0.0,135.0,632.0,0.0,350.04918032786884,0.021136683889149837
77,con_pia,administrative_state,0.0,27.0,155.0,0.0,76.81967213114754,0.004227336777829967
77,prestacion_efectiva,administrative_state,0.0,3580.0,3580.0,0.0,1888.0655737704917,0.560513543134492
77,lista_espera,administrative_state,0.0,1079.0,1079.0,0.0,583.5737704918033,0.16893690308439016
77,grado_I,degree,0.0,1836.0,1836.0,0.0,1095.8688524590164,0.3808338518979465
77,grado_II,degree,0.0,1820.0,1820.0,0.0,1088.704918032787,0.37751503837378136
77,grado_III,degree,0.0,1165.0,1165.0,0.0,713.9344262295082,0.24165110972827214
77,teleasistencia,benefit,0.0,1104.0,1104.0,0.0,589.0327868852459,0.30837988826815643
77,ayuda_domicilio,benefit,0.0,788.0,788.0,0.0,411.27868852459017,0.2201117318435754
77,atencion_residencial,benefit,0.0,429.0,429.0,0.0,222.52459016393442,0.11983240223463687
77,cuidados_familiares,benefit,0.0,1259.0,1259.0,0.0,665.2295081967213,0.3516759776536313
78,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
78,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
78,no_solicitantes,administrative_state,6387.0,699.0,6387.0,699.0,2584.1475409836066,0.10944105213715359
78,pendiente_grado,administrative_state,0.0,207.0,976.0,0.0,545.0327868852459,0.032409581963363084
78,sin_grado,administrative_state,0.0,686.0,686.0,0.0,409.2295081967213,0.10740566776264286
78,con_derecho,administrative_state,0.0,133.0,595.0,0.0,340.44262295081967,0.020823547831532802
78,con_pia,administrative_state,0.0,49.0,141.0,0.0,76.42622950819673,0.007671833411617348
78,prestacion_efectiva,administrative_state,0.0,3346.0,3346.0,0.0,1770.8688524590164,0.5238766243932989
78,lista_espera,administrative_state,0.0,1267.0,1267.0,0.0,660.8524590163935,0.1983716925003914
78,grado_I,degree,0.0,1875.0,1875.0,0.0,1105.1475409836066,0.3910323253388947
78,grado_II,degree,0.0,1597.0,1597.0,0.0,950.2622950819672,0.33305526590198126
78,grado_III,degree,0.0,1323.0,1323.0,0.0,793.1803278688525,0.2759124087591241
78,teleasistencia,benefit,0.0,1033.0,1033.0,0.0,548.1967213114754,0.30872683801554096
78,ayuda_domicilio,benefit,0.0,669.0,669.0,0.0,360.08196721311475,0.19994022713687987
78,atencion_residencial,benefit,0.0,324.0,324.0,0.0,171.327868852459,0.0968320382546324
78,cuidados_familiares,benefit,0.0,1320.0,1320.0,0.0,691.2622950819672,0.3945008965929468
79,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
79,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
79,no_solicitantes,administrative_state,6387.0,896.0,6387.0,896.0,2820.3606557377047,0.1402849538124315
79,pendiente_grado,administrative_state,0.0,187.0,810.0,0.0,472.08196721311475,0.029278221387192736
79,sin_grado,administrative_state,0.0,1135.0,1135.0,0.0,648.5409836065573,0.17770471269766713
79,con_derecho,administrative_state,0.0,114.0,481.0,0.0,276.72131147540983,0.017848755284170972
79,con_pia,administrative_state,0.0,37.0,124.0,0.0,66.47540983606558,0.00579301706591514
79,prestacion_efectiva,administrative_state,0.0,2861.0,2861.0,0.0,1497.7377049180327,0.447941130421168
79,lista_espera,administrative_state,0.0,1157.0,1157.0,0.0,605.0819672131148,0.1811492093314545
79,grado_I,degree,0.0,1479.0,1479.0,0.0,880.5901639344262,0.3547613336531542
79,grado_II,degree,0.0,1647.0,1647.0,0.0,949.6065573770492,0.39505876709042936
79,grado_III,degree,0.0,1043.0,1043.0,0.0,615.8196721311475,0.2501798992564164
79,teleasistencia,benefit,0.0,901.0,901.0,0.0,476.91803278688525,0.3149248514505418
79,ayuda_domicilio,benefit,0.0,542.0,542.0,0.0,277.672131147541,0.1894442502621461
79,atencion_residencial,benefit,0.0,283.0,283.0,0.0,152.86885245901638,0.09891646277525341
79,cuidados_familiares,benefit,0.0,1135.0,1135.0,0.0,590.2786885245902,0.3967144355120587
80,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
80,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
80,no_solicitantes,administrative_state,6387.0,776.0,6387.0,776.0,2639.2295081967213,0.12149679035540943
80,pendiente_grado,administrative_state,0.0,173.0,862.0,0.0,488.4918032786885,0.027086268983873493
80,sin_grado,administrative_state,0.0,1236.0,1236.0,0.0,749.9180327868852,0.1935180836073274
80,con_derecho,administrative_state,0.0,126.0,503.0,0.0,280.44262295081967,0.01972757162987318
80,con_pia,administrative_state,0.0,33.0,130.0,0.0,66.81967213114754,0.005166744950681071
80,prestacion_efectiva,administrative_state,0.0,2894.0,2894.0,0.0,1543.655737704918,0.45310787537184904
80,lista_espera,administrative_state,0.0,1149.0,1149.0,0.0,618.4426229508197,0.17989666510098637
80,grado_I,degree,0.0,1563.0,1563.0,0.0,945.6065573770492,0.3719657306044741
80,grado_II,degree,0.0,1474.0,1474.0,0.0,881.3934426229508,0.3507853403141361
80,grado_III,degree,0.0,1165.0,1165.0,0.0,682.360655737705,0.2772489290813898
80,teleasistencia,benefit,0.0,953.0,953.0,0.0,497.8524590163934,0.32930200414651
80,ayuda_domicilio,benefit,0.0,608.0,608.0,0.0,331.6393442622951,0.2100898410504492
80,atencion_residencial,benefit,0.0,282.0,282.0,0.0,146.29508196721312,0.09744298548721493
80,cuidados_familiares,benefit,0.0,1051.0,1051.0,0.0,567.8688524590164,0.3631651693158258
81,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
81,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
81,no_solicitantes,administrative_state,6387.0,949.0,6387.0,949.0,2842.065573770492,0.14858305933928292
81,pendiente_grado,administrative_state,0.0,221.0,841.0,0.0,526.344262295082,0.03460153436668233
81,sin_grado,administrative_state,0.0,1113.0,1113.0,0.0,646.2786885245902,0.17426021606387976
81,con_derecho,administrative_state,0.0,156.0,534.0,0.0,314.91803278688525,0.024424612494128698
81,con_pia,administrative_state,0.0,33.0,124.0,0.0,64.72131147540983,0.005166744950681071
81,prestacion_efectiva,administrative_state,0.0,3005.0,3005.0,0.0,1519.983606557377,0.4704869265695945
81,lista_espera,administrative_state,0.0,910.0,910.0,0.0,472.6885245901639,0.14247690621575074
81,grado_I,degree,0.0,1427.0,1427.0,0.0,819.4098360655738,0.3477095516569201
81,grado_II,degree,0.0,1587.0,1587.0,0.0,913.016393442623,0.38669590643274854
81,grado_III,degree,0.0,1090.0,1090.0,0.0,639.8852459016393,0.2655945419103314
81,teleasistencia,benefit,0.0,970.0,970.0,0.0,489.88524590163934,0.3227953410981697
81,ayuda_domicilio,benefit,0.0,605.0,605.0,0.0,301.1803278688525,0.20133111480865223
81,atencion_residencial,benefit,0.0,320.0,320.0,0.0,165.68852459016392,0.1064891846921797
81,cuidados_familiares,benefit,0.0,1110.0,1110.0,0.0,563.2295081967213,0.36938435940099834
82,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
82,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
82,no_solicitantes,administrative_state,6387.0,644.0,6387.0,644.0,2501.1147540983607,0.10082981055268514
82,pendiente_grado,administrative_state,0.0,165.0,943.0,0.0,513.2131147540983,0.025833724753405354
82,sin_grado,administrative_state,0.0,1401.0,1401.0,0.0,838.8196721311475,0.21935180836073273
82,con_derecho,administrative_state,0.0,111.0,515.0,0.0,281.4590163934426,0.01737905119774542
82,con_pia,administrative_state,0.0,28.0,136.0,0.0,66.65573770491804,0.004383904806638484
82,prestacion_efectiva,administrative_state,0.0,2711.0,2711.0,0.0,1472.5245901639344,0.4244559260998904
82,lista_espera,administrative_state,0.0,1327.0,1327.0,0.0,713.2131147540983,0.20776577422890247
82,grado_I,degree,0.0,1644.0,1644.0,0.0,990.2131147540983,0.39358391189849173
82,grado_II,degree,0.0,1464.0,1464.0,0.0,897.639344262295,0.3504907828585109
82,grado_III,degree,0.0,1069.0,1069.0,0.0,646.0,0.2559253052429974
82,teleasistencia,benefit,0.0,894.0,894.0,0.0,473.44262295081967,0.3297676134267798
82,ayuda_domicilio,benefit,0.0,576.0,576.0,0.0,315.1311475409836,0.21246772408705275
82,atencion_residencial,benefit,0.0,269.0,269.0,0.0,148.8360655737705,0.09922537808926596
82,cuidados_familiares,benefit,0.0,972.0,972.0,0.0,535.1147540983607,0.3585392843969015
83,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
83,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
83,no_solicitantes,administrative_state,6387.0,622.0,6387.0,622.0,2506.6393442622953,0.09738531391889776
83,pendiente_grado,administrative_state,0.0,199.0,995.0,0.0,545.016393442623,0.03115703773289494
83,sin_grado,administrative_state,0.0,838.0,838.0,0.0,499.0655737704918,0.1312040081415375
83,con_derecho,administrative_state,0.0,148.0,648.0,0.0,360.21311475409834,0.02317206826366056
83,con_pia,administrative_state,0.0,37.0,140.0,0.0,75.08196721311475,0.00579301706591514
83,prestacion_efectiva,administrative_state,0.0,3340.0,3340.0,0.0,1759.049180327869,0.5229372162204478
83,lista_espera,administrative_state,0.0,1203.0,1203.0,0.0,641.9344262295082,0.1883513386566463
83,grado_I,degree,0.0,1603.0,1603.0,0.0,965.2295081967213,0.3390439932318105
83,grado_II,degree,0.0,1769.0,1769.0,0.0,1065.655737704918,0.37415397631133673
83,grado_III,degree,0.0,1356.0,1356.0,0.0,805.3934426229508,0.2868020304568528
83,teleasistencia,benefit,0.0,945.0,945.0,0.0,497.0655737704918,0.28293413173652693
83,ayuda_domicilio,benefit,0.0,745.0,745.0,0.0,396.08196721311475,0.22305389221556887
83,atencion_residencial,benefit,0.0,339.0,339.0,0.0,174.59016393442624,0.10149700598802396
83,cuidados_familiares,benefit,0.0,1311.0,1311.0,0.0,691.311475409836,0.39251497005988023
84,sistema,system,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
84,vulnerables,population,6387.0,6387.0,6387.0,6387.0,6387.0,1.0
84,no_solicitantes,administrative_state,6387.0,763.0,6387.0,763.0,2676.1311475409834,0.1194614059808987
84,pendiente_grado,administrative_state,0.0,203.0,845.0,0.0,485.5409836065574,0.031783309848129014
84,sin_grado,administrative_state,0.0,1114.0,1114.0,0.0,668.5409836065573,0.17441678409268827
84,con_derecho,administrative_state,0.0,164.0,503.0,0.0,304.9344262295082,0.025677156724596837
84,con_pia,administrative_state,0.0,36.0,128.0,0.0,67.91803278688525,0.0056364490371066224
84,prestacion_efectiva,administrative_state,0.0,2809.0,2809.0,0.0,1488.27868852459,0.4397995929231251
84,lista_espera,administrative_state,0.0,1298.0,1298.0,0.0,695.655737704918,0.20322530139345546
84,grado_I,degree,0.0,1627.0,1627.0,0.0,973.672131147541,0.3777571395402833
84,grado_II,degree,0.0,1581.0,1581.0,0.0,930.1311475409836,0.3670768516368702
84,grado_III,degree,0.0,1099.0,1099.0,0.0,652.983606557377,0.2551660088228465
84,teleasistencia,benefit,0.0,866.0,866.0,0.0,457.655737704918,0.3082947668209327
84,ayuda_domicilio,benefit,0.0,534.0,534.0,0.0,286.1475409836066,0.19010323958704164
